date,state,district,pincode,bio_age_5_17,bio_age_17_
12-09-2025,Sikkim,East Sikkim,737103,3,2
15-09-2025,Sikkim,East Sikkim,737131,0,3
15-09-2025,Sikkim,East Sikkim,737134,0,1
13-09-2025,Sikkim,East Sikkim,737131,1,1
13-09-2025,Sikkim,East Sikkim,737133,2,1
09-09-2025,Sikkim,East Sikkim,737101,8,1
09-09-2025,Sikkim,East Sikkim,737135,0,1
11-09-2025,Sikkim,East Sikkim,737101,18,9
11-09-2025,Sikkim,East Sikkim,737102,4,3
11-09-2025,Sikkim,East Sikkim,737131,1,1
10-09-2025,Sikkim,East Sikkim,737102,13,3
10-09-2025,Sikkim,East Sikkim,737132,1,2
03-09-2025,Sikkim,East Sikkim,737103,1,0
03-09-2025,Sikkim,East Sikkim,737133,1,1
22-09-2025,Sikkim,East Sikkim,737101,10,1
22-09-2025,Sikkim,East Sikkim,737106,2,2
22-09-2025,Sikkim,East Sikkim,737107,0,1
22-10-2025,Sikkim,East Sikkim,737103,0,1
28-10-2025,Sikkim,East Sikkim,737135,1,2
30-10-2025,Sikkim,East Sikkim,737102,18,0
30-10-2025,Sikkim,East Sikkim,737138,1,1
29-10-2025,Sikkim,East Sikkim,737101,4,4
29-10-2025,Sikkim,East Sikkim,737106,2,1
29-10-2025,Sikkim,East Sikkim,737131,0,1
29-10-2025,Sikkim,East Sikkim,737135,6,2
31-10-2025,Sikkim,East Sikkim,737102,0,1
13-10-2025,Sikkim,East Sikkim,737103,3,0
14-10-2025,Sikkim,East Sikkim,737103,0,1
25-10-2025,Sikkim,East Sikkim,737101,1,1
24-10-2025,Sikkim,East Sikkim,737101,3,4
24-10-2025,Sikkim,East Sikkim,737103,2,0
16-09-2025,Sikkim,East Sikkim,737101,1,1
16-09-2025,Sikkim,East Sikkim,737102,2,1
16-09-2025,Sikkim,East Sikkim,737132,1,0
17-10-2025,Sikkim,East Sikkim,737101,5,2
17-10-2025,Sikkim,East Sikkim,737134,0,2
26-09-2025,Sikkim,East Sikkim,737107,0,1
26-09-2025,Sikkim,East Sikkim,737133,0,1
26-09-2025,Sikkim,East Sikkim,737135,6,1
28-09-2025,Sikkim,East Sikkim,737102,1,0
09-10-2025,Sikkim,East Sikkim,737106,2,0
10-12-2025,Sikkim,East Sikkim,737106,2,1
10-12-2025,Sikkim,East Sikkim,737138,1,0
09-12-2025,Sikkim,East Sikkim,737135,1,0
11-12-2025,Sikkim,East Sikkim,737106,0,2
13-12-2025,Sikkim,East Sikkim,737106,4,1
13-12-2025,Sikkim,East Sikkim,737135,1,0
12-12-2025,Sikkim,East Sikkim,737131,0,3
18-12-2025,Sikkim,East Sikkim,737101,0,1
17-12-2025,Sikkim,East Sikkim,737101,1,0
17-12-2025,Sikkim,East Sikkim,737133,0,1
15-12-2025,Sikkim,East Sikkim,737132,1,0
15-12-2025,Sikkim,East Sikkim,737135,1,0
16-12-2025,Sikkim,East Sikkim,737131,3,0
25-12-2025,Sikkim,East Sikkim,737102,2,1
29-12-2025,Sikkim,East Sikkim,737135,0,1
01-01-2026,Sikkim,East Sikkim,737101,2,5
01-01-2026,Sikkim,East Sikkim,737134,1,0
03-12-2025,Sikkim,East Sikkim,737132,1,0
02-12-2025,Sikkim,East Sikkim,737135,2,0
07-12-2025,Sikkim,East Sikkim,737106,1,0
07-12-2025,Sikkim,East Sikkim,737132,1,1
22-12-2025,Sikkim,East Sikkim,737131,0,1
21-12-2025,Sikkim,East Sikkim,737101,0,1
21-12-2025,Sikkim,East Sikkim,737131,0,2
13-12-2025,Sikkim,East Sikkim,737131,1,3
10-12-2025,Sikkim,East Sikkim,737132,0,1
06-12-2025,Sikkim,East Sikkim,737103,0,5
20-12-2025,Sikkim,East Sikkim,737134,1,0
01-12-2025,Sikkim,East Sikkim,737106,0,5
30-11-2025,Sikkim,East Sikkim,737101,0,1
29-11-2025,Sikkim,East Sikkim,737106,1,3
01-03-2025,Sikkim,East Sikkim,737138,14,2
01-04-2025,Sikkim,East Sikkim,737134,58,38
01-03-2025,Sikkim,East Sikkim,737101,33,33
01-04-2025,Sikkim,East Sikkim,737103,36,19
01-04-2025,Sikkim,East Sikkim,737102,72,31
01-04-2025,Sikkim,East Sikkim,737101,51,43
01-04-2025,Sikkim,East Sikkim,737131,24,16
01-05-2025,Sikkim,East Sikkim,737132,39,13
01-05-2025,Sikkim,East Sikkim,737106,52,16
25-10-2025,Sikkim,East Sikkim,737131,0,2
19-10-2025,Sikkim,East Sikkim,737102,8,1
19-10-2025,Sikkim,East Sikkim,737103,2,0
19-10-2025,Sikkim,East Sikkim,737106,1,1
19-10-2025,Sikkim,East Sikkim,737131,1,1
19-10-2025,Sikkim,East Sikkim,737132,1,1
26-10-2025,Sikkim,East Sikkim,737131,1,0
08-11-2025,Sikkim,East Sikkim,737102,3,2
09-11-2025,Sikkim,East Sikkim,737103,1,1
11-11-2025,Sikkim,East Sikkim,737132,0,1
11-11-2025,Sikkim,East Sikkim,737138,1,0
15-11-2025,Sikkim,East Sikkim,737138,0,1
16-11-2025,Sikkim,East Sikkim,737102,1,0
08-11-2025,Sikkim,East Sikkim,737131,0,1
17-11-2025,Sikkim,East Sikkim,737131,0,6
07-11-2025,Sikkim,East Sikkim,737138,0,1
02-11-2025,Sikkim,East Sikkim,737134,0,1
26-11-2025,Sikkim,East Sikkim,737101,0,2
26-11-2025,Sikkim,East Sikkim,737132,0,1
18-11-2025,Sikkim,East Sikkim,737106,1,5
12-11-2025,Sikkim,East Sikkim,737131,0,4
24-11-2025,Sikkim,East Sikkim,737106,1,2
20-11-2025,Sikkim,East Sikkim,737107,0,1
15-11-2025,Sikkim,East Sikkim,737102,0,4
15-11-2025,Sikkim,East Sikkim,737103,0,3
01-11-2025,Sikkim,East Sikkim,737103,0,1
28-10-2025,Sikkim,East Sikkim,737103,0,4
31-10-2025,Sikkim,East Sikkim,737106,0,1
31-10-2025,Sikkim,East Sikkim,737132,0,1
04-09-2025,Sikkim,East Sikkim,737133,0,2
06-09-2025,Sikkim,East Sikkim,737131,0,1
01-09-2025,Sikkim,East Sikkim,737132,2,4
01-09-2025,Sikkim,East Sikkim,737138,0,1
29-08-2025,Sikkim,East Sikkim,737131,0,3
31-08-2025,Sikkim,East Sikkim,737102,0,1
31-08-2025,Sikkim,East Sikkim,737103,0,1
31-08-2025,Sikkim,East Sikkim,737134,0,1
26-08-2025,Sikkim,East Sikkim,737101,0,1
26-08-2025,Sikkim,East Sikkim,737132,0,3
25-08-2025,Sikkim,East Sikkim,737133,0,2
28-08-2025,Sikkim,East Sikkim,737102,0,5
28-08-2025,Sikkim,East Sikkim,737131,0,1
21-08-2025,Sikkim,East Sikkim,737132,0,2
21-08-2025,Sikkim,East Sikkim,737133,1,0
22-08-2025,Sikkim,East Sikkim,737102,0,3
19-09-2025,Sikkim,East Sikkim,737102,0,5
19-09-2025,Sikkim,East Sikkim,737135,0,2
14-09-2025,Sikkim,East Sikkim,737102,0,2
13-09-2025,Sikkim,East Sikkim,737135,1,2
18-08-2025,Sikkim,East Sikkim,737107,0,1
18-08-2025,Sikkim,East Sikkim,737135,0,4
21-10-2025,Sikkim,East Sikkim,737101,0,1
27-10-2025,Sikkim,East Sikkim,737133,0,1
27-10-2025,Sikkim,East Sikkim,737135,0,3
24-10-2025,Sikkim,East Sikkim,737135,0,3
22-10-2025,Sikkim,East Sikkim,737135,0,2
16-10-2025,Sikkim,East Sikkim,737132,0,3
11-10-2025,Sikkim,East Sikkim,737107,0,1
05-10-2025,Sikkim,East Sikkim,737106,0,1
08-09-2025,Sikkim,East Sikkim,737107,0,4
11-09-2025,Sikkim,East Sikkim,737107,0,1
17-09-2025,Sikkim,East Sikkim,737133,0,1
17-09-2025,Sikkim,East Sikkim,737134,0,3
16-09-2025,Sikkim,East Sikkim,737134,0,2
08-08-2025,Sikkim,East Sikkim,737138,0,1
13-08-2025,Sikkim,East Sikkim,737131,0,3
13-08-2025,Sikkim,East Sikkim,737134,0,3
11-08-2025,Sikkim,East Sikkim,737128,0,1
07-08-2025,Sikkim,East Sikkim,737107,0,2
20-06-2025,Sikkim,East Sikkim,737106,0,2
09-07-2025,Sikkim,East Sikkim,737103,0,2
09-07-2025,Sikkim,East Sikkim,737133,0,3
02-06-2025,Sikkim,East Sikkim,737102,0,9
03-06-2025,Sikkim,East Sikkim,737107,1,1
18-06-2025,Sikkim,East Sikkim,737131,0,2
14-06-2025,Sikkim,East Sikkim,737103,0,2
14-06-2025,Sikkim,East Sikkim,737131,0,1
22-05-2025,Sikkim,East Sikkim,737107,1,0
22-05-2025,Sikkim,East Sikkim,737135,1,2
23-05-2025,Sikkim,East Sikkim,737101,1,4
23-05-2025,Sikkim,East Sikkim,737132,2,0
24-05-2025,Sikkim,East Sikkim,737107,2,0
25-05-2025,Sikkim,East Sikkim,737101,1,0
27-05-2025,Sikkim,East Sikkim,737101,2,2
27-05-2025,Sikkim,East Sikkim,737103,1,0
27-05-2025,Sikkim,East Sikkim,737133,1,2
27-05-2025,Sikkim,East Sikkim,737134,1,1
02-06-2025,Sikkim,East Sikkim,737103,1,3
28-05-2025,Sikkim,East Sikkim,737101,3,2
28-05-2025,Sikkim,East Sikkim,737102,0,1
28-05-2025,Sikkim,East Sikkim,737103,2,0
03-06-2025,Sikkim,East Sikkim,737101,3,0
03-06-2025,Sikkim,East Sikkim,737106,0,3
29-05-2025,Sikkim,East Sikkim,737102,0,1
29-05-2025,Sikkim,East Sikkim,737103,0,1
17-06-2025,Sikkim,East Sikkim,737102,2,2
17-06-2025,Sikkim,East Sikkim,737135,1,3
16-06-2025,Sikkim,East Sikkim,737101,0,1
16-06-2025,Sikkim,East Sikkim,737138,0,1
04-06-2025,Sikkim,East Sikkim,737134,1,0
06-06-2025,Sikkim,East Sikkim,737106,1,0
08-06-2025,Sikkim,East Sikkim,737102,0,1
31-05-2025,Sikkim,East Sikkim,737101,0,1
31-05-2025,Sikkim,East Sikkim,737106,3,1
09-06-2025,Sikkim,East Sikkim,737106,2,0
09-06-2025,Sikkim,East Sikkim,737133,0,1
09-06-2025,Sikkim,East Sikkim,737134,2,0
09-06-2025,Sikkim,East Sikkim,737135,0,2
11-06-2025,Sikkim,East Sikkim,737101,1,0
10-06-2025,Sikkim,East Sikkim,737102,0,1
10-06-2025,Sikkim,East Sikkim,737106,0,1
10-06-2025,Sikkim,East Sikkim,737133,0,3
10-06-2025,Sikkim,East Sikkim,737135,2,3
12-06-2025,Sikkim,East Sikkim,737103,2,1
13-06-2025,Sikkim,East Sikkim,737102,0,1
13-06-2025,Sikkim,East Sikkim,737134,3,1
23-07-2025,Sikkim,East Sikkim,737106,0,4
23-07-2025,Sikkim,East Sikkim,737133,0,4
16-07-2025,Sikkim,East Sikkim,737131,0,2
15-07-2025,Sikkim,East Sikkim,737134,1,5
04-07-2025,Sikkim,East Sikkim,737106,2,2
21-07-2025,Sikkim,East Sikkim,737103,0,3
12-07-2025,Sikkim,East Sikkim,737134,0,1
29-05-2025,Sikkim,East Sikkim,737133,0,7
27-05-2025,Sikkim,East Sikkim,737102,1,9
27-05-2025,Sikkim,East Sikkim,737107,0,2
28-05-2025,Sikkim,East Sikkim,737128,0,1
28-05-2025,Sikkim,East Sikkim,737133,0,11
26-05-2025,Sikkim,East Sikkim,737106,0,5
25-05-2025,Sikkim,East Sikkim,737103,1,0
22-06-2025,Sikkim,East Sikkim,737134,0,2
17-06-2025,Sikkim,East Sikkim,737103,1,2
17-06-2025,Sikkim,East Sikkim,737106,1,5
17-06-2025,Sikkim,East Sikkim,737132,0,2
19-06-2025,Sikkim,East Sikkim,737107,0,1
19-07-2025,Sikkim,East Sikkim,737134,0,4
19-07-2025,Sikkim,East Sikkim,737135,1,3
18-10-2025,Sikkim,East Sikkim,737101,2,1
01-08-2025,Sikkim,East Sikkim,737106,0,5
01-08-2025,Sikkim,East Sikkim,737135,1,2
28-07-2025,Sikkim,East Sikkim,737131,0,1
26-07-2025,Sikkim,East Sikkim,737134,0,3
25-07-2025,Sikkim,East Sikkim,737103,0,4
26-09-2025,Sikkim,East Sikkim,737101,5,1
26-09-2025,Sikkim,East Sikkim,737106,4,1
26-09-2025,Sikkim,East Sikkim,737134,1,0
27-09-2025,Sikkim,East Sikkim,737101,0,1
19-09-2025,Sikkim,East Sikkim,737101,0,1
19-09-2025,Sikkim,East Sikkim,737131,1,1
19-09-2025,Sikkim,East Sikkim,737132,2,2
19-09-2025,Sikkim,East Sikkim,737138,0,1
25-09-2025,Sikkim,East Sikkim,737132,2,0
16-09-2025,Sikkim,East Sikkim,737135,2,0
22-09-2025,Sikkim,East Sikkim,737103,2,3
22-09-2025,Sikkim,East Sikkim,737134,4,1
23-09-2025,Sikkim,East Sikkim,737101,3,0
23-09-2025,Sikkim,East Sikkim,737135,0,4
18-09-2025,Sikkim,East Sikkim,737131,2,1
18-09-2025,Sikkim,East Sikkim,737133,3,2
20-09-2025,Sikkim,East Sikkim,737134,0,1
17-09-2025,Sikkim,East Sikkim,737101,1,2
17-09-2025,Sikkim,East Sikkim,737103,1,0
17-09-2025,Sikkim,East Sikkim,737135,1,0
29-10-2025,Sikkim,East Sikkim,737133,2,0
30-10-2025,Sikkim,East Sikkim,737103,4,0
30-10-2025,Sikkim,East Sikkim,737106,1,1
30-10-2025,Sikkim,East Sikkim,737131,1,0
30-10-2025,Sikkim,East Sikkim,737133,1,0
31-10-2025,Sikkim,East Sikkim,737101,0,3
31-10-2025,Sikkim,East Sikkim,737103,0,1
07-11-2025,Sikkim,East Sikkim,737103,7,3
07-11-2025,Sikkim,East Sikkim,737106,3,1
07-11-2025,Sikkim,East Sikkim,737107,2,0
07-11-2025,Sikkim,East Sikkim,737134,1,2
10-10-2025,Sikkim,East Sikkim,737106,2,2
11-10-2025,Sikkim,East Sikkim,737103,1,0
01-11-2025,Sikkim,East Sikkim,737134,1,1
10-11-2025,Sikkim,East Sikkim,737102,2,1
10-11-2025,Sikkim,East Sikkim,737132,1,2
10-11-2025,Sikkim,East Sikkim,737134,1,1
10-11-2025,Sikkim,East Sikkim,737135,1,1
10-11-2025,Sikkim,East Sikkim,737138,1,0
08-10-2025,Sikkim,East Sikkim,737103,5,0
08-10-2025,Sikkim,East Sikkim,737107,2,0
06-10-2025,Sikkim,East Sikkim,737101,2,1
17-10-2025,Sikkim,East Sikkim,737107,2,0
03-11-2025,Sikkim,East Sikkim,737132,0,2
03-11-2025,Sikkim,East Sikkim,737135,1,1
13-11-2025,Sikkim,East Sikkim,737107,0,1
13-11-2025,Sikkim,East Sikkim,737132,1,2
14-10-2025,Sikkim,East Sikkim,737106,3,2
14-10-2025,Sikkim,East Sikkim,737133,2,0
13-10-2025,Sikkim,East Sikkim,737106,1,0
25-10-2025,Sikkim,East Sikkim,737134,1,0
15-10-2025,Sikkim,East Sikkim,737102,12,1
15-10-2025,Sikkim,East Sikkim,737107,1,0
27-10-2025,Sikkim,East Sikkim,737107,0,1
27-10-2025,Sikkim,East Sikkim,737132,1,2
09-10-2025,Sikkim,East Sikkim,737131,2,1
23-10-2025,Sikkim,East Sikkim,737134,0,1
05-11-2025,Sikkim,East Sikkim,737103,3,2
05-11-2025,Sikkim,East Sikkim,737106,1,0
05-11-2025,Sikkim,East Sikkim,737135,3,1
12-11-2025,Sikkim,East Sikkim,737106,1,1
12-11-2025,Sikkim,East Sikkim,737133,0,1
14-11-2025,Sikkim,East Sikkim,737135,1,1
20-11-2025,Sikkim,East Sikkim,737101,2,3
20-11-2025,Sikkim,East Sikkim,737102,5,0
20-11-2025,Sikkim,East Sikkim,737103,6,1
17-11-2025,Sikkim,East Sikkim,737133,1,0
17-11-2025,Sikkim,East Sikkim,737135,1,0
18-11-2025,Sikkim,East Sikkim,737135,2,1
21-11-2025,Sikkim,East Sikkim,737106,2,0
19-11-2025,Sikkim,East Sikkim,737102,11,1
19-11-2025,Sikkim,East Sikkim,737106,2,1
27-11-2025,Sikkim,East Sikkim,737102,3,2
27-11-2025,Sikkim,East Sikkim,737103,0,1
27-11-2025,Sikkim,East Sikkim,737134,1,2
22-11-2025,Sikkim,East Sikkim,737102,2,0
11-07-2025,Sikkim,East Sikkim,737103,2,0
11-07-2025,Sikkim,East Sikkim,737131,0,1
11-07-2025,Sikkim,East Sikkim,737133,0,2
16-07-2025,Sikkim,East Sikkim,737107,0,1
15-07-2025,Sikkim,East Sikkim,737103,0,2
19-07-2025,Sikkim,East Sikkim,737132,1,0
08-07-2025,Sikkim,East Sikkim,737103,1,2
10-07-2025,Sikkim,East Sikkim,737107,0,1
10-07-2025,Sikkim,East Sikkim,737133,0,1
09-07-2025,Sikkim,East Sikkim,737134,3,3
17-07-2025,Sikkim,East Sikkim,737132,0,1
28-07-2025,Sikkim,East Sikkim,737134,1,0
14-07-2025,Sikkim,East Sikkim,737102,0,2
14-07-2025,Sikkim,East Sikkim,737106,2,2
14-07-2025,Sikkim,East Sikkim,737132,1,1
26-07-2025,Sikkim,East Sikkim,737102,1,0
26-07-2025,Sikkim,East Sikkim,737135,2,0
25-07-2025,Sikkim,East Sikkim,737134,2,5
22-07-2025,Sikkim,East Sikkim,737103,1,2
21-07-2025,Sikkim,East Sikkim,737107,2,2
24-07-2025,Sikkim,East Sikkim,737131,0,1
24-07-2025,Sikkim,East Sikkim,737133,2,0
20-06-2025,Sikkim,East Sikkim,737131,0,1
20-06-2025,Sikkim,East Sikkim,737132,1,0
20-06-2025,Sikkim,East Sikkim,737135,0,1
01-07-2025,Sikkim,East Sikkim,737131,1,1
03-07-2025,Sikkim,East Sikkim,737131,2,0
03-07-2025,Sikkim,East Sikkim,737132,2,2
27-06-2025,Sikkim,East Sikkim,737135,1,1
04-07-2025,Sikkim,East Sikkim,737103,1,1
04-07-2025,Sikkim,East Sikkim,737134,2,1
18-06-2025,Sikkim,East Sikkim,737132,1,0
19-06-2025,Sikkim,East Sikkim,737101,2,1
26-06-2025,Sikkim,East Sikkim,737107,1,0
26-06-2025,Sikkim,East Sikkim,737132,1,1
23-06-2025,Sikkim,East Sikkim,737106,0,2
24-06-2025,Sikkim,East Sikkim,737131,1,0
02-07-2025,Sikkim,East Sikkim,737101,3,1
02-07-2025,Sikkim,East Sikkim,737103,1,1
06-07-2025,Sikkim,East Sikkim,737135,0,1
07-07-2025,Sikkim,East Sikkim,737101,2,3
07-07-2025,Sikkim,East Sikkim,737102,0,3
07-07-2025,Sikkim,East Sikkim,737132,1,0
07-08-2025,Sikkim,East Sikkim,737131,1,0
07-08-2025,Sikkim,East Sikkim,737134,0,1
07-08-2025,Sikkim,East Sikkim,737135,0,1
06-08-2025,Sikkim,East Sikkim,737101,0,2
06-08-2025,Sikkim,East Sikkim,737102,1,1
06-08-2025,Sikkim,East Sikkim,737107,0,1
06-08-2025,Sikkim,East Sikkim,737132,0,3
06-08-2025,Sikkim,East Sikkim,737135,0,3
04-08-2025,Sikkim,East Sikkim,737103,0,1
31-07-2025,Sikkim,East Sikkim,737107,0,1
31-07-2025,Sikkim,East Sikkim,737132,0,2
31-07-2025,Sikkim,East Sikkim,737134,3,3
05-08-2025,Sikkim,East Sikkim,737132,0,1
05-08-2025,Sikkim,East Sikkim,737138,1,0
09-08-2025,Sikkim,East Sikkim,737101,1,0
08-08-2025,Sikkim,East Sikkim,737106,2,0
26-08-2025,Sikkim,East Sikkim,737135,1,0
25-08-2025,Sikkim,East Sikkim,737102,0,1
27-08-2025,Sikkim,East Sikkim,737103,0,3
11-08-2025,Sikkim,East Sikkim,737133,0,1
16-08-2025,Sikkim,East Sikkim,737135,0,1
14-08-2025,Sikkim,East Sikkim,737106,0,1
21-08-2025,Sikkim,East Sikkim,737101,1,1
21-08-2025,Sikkim,East Sikkim,737102,0,2
21-08-2025,Sikkim,East Sikkim,737103,1,1
21-08-2025,Sikkim,East Sikkim,737131,1,2
30-08-2025,Sikkim,East Sikkim,737103,0,1
30-08-2025,Sikkim,East Sikkim,737106,1,0
30-08-2025,Sikkim,East Sikkim,737131,2,0
30-08-2025,Sikkim,East Sikkim,737134,1,2
12-08-2025,Sikkim,East Sikkim,737134,2,0
12-08-2025,Sikkim,East Sikkim,737135,1,0
13-08-2025,Sikkim,East Sikkim,737106,0,1
13-08-2025,Sikkim,East Sikkim,737135,0,3
18-08-2025,Sikkim,East Sikkim,737131,1,0
22-08-2025,Sikkim,East Sikkim,737106,1,2
22-08-2025,Sikkim,East Sikkim,737133,1,0
30-07-2025,Sikkim,East Sikkim,737103,2,0
30-07-2025,Sikkim,East Sikkim,737135,2,1
20-08-2025,Sikkim,East Sikkim,737102,0,1
20-08-2025,Sikkim,East Sikkim,737131,0,1
19-08-2025,Sikkim,East Sikkim,737106,0,1
03-09-2025,Sikkim,East Sikkim,737135,1,0
09-09-2025,Sikkim,East Sikkim,737131,1,1
09-09-2025,Sikkim,East Sikkim,737138,1,0
15-09-2025,Sikkim,East Sikkim,737101,2,2
15-09-2025,Sikkim,East Sikkim,737107,0,1
02-09-2025,Sikkim,East Sikkim,737106,1,0
02-09-2025,Sikkim,East Sikkim,737131,1,0
12-09-2025,Sikkim,East Sikkim,737106,2,0
05-09-2025,Sikkim,East Sikkim,737132,1,0
05-09-2025,Sikkim,East Sikkim,737133,1,0
04-09-2025,Sikkim,East Sikkim,737134,4,1
10-09-2025,Sikkim,East Sikkim,737107,2,1
10-09-2025,Sikkim,East Sikkim,737131,3,1
10-09-2025,Sikkim,East Sikkim,737133,0,1
13-12-2025,Sikkim,East Sikkim,737107,1,0
13-12-2025,Sikkim,East Sikkim,737132,2,3
12-12-2025,Sikkim,East Sikkim,737101,3,1
12-12-2025,Sikkim,East Sikkim,737132,1,0
12-12-2025,Sikkim,East Sikkim,737135,3,0
28-11-2025,Sikkim,East Sikkim,737107,0,1
29-11-2025,Sikkim,East Sikkim,737101,1,0
29-11-2025,Sikkim,East Sikkim,737134,2,0
03-12-2025,Sikkim,East Sikkim,737101,1,0
03-12-2025,Sikkim,East Sikkim,737102,0,2
03-12-2025,Sikkim,East Sikkim,737107,0,1
03-12-2025,Sikkim,East Sikkim,737131,1,0
02-12-2025,Sikkim,East Sikkim,737103,0,1
02-12-2025,Sikkim,East Sikkim,737131,1,0
04-12-2025,Sikkim,East Sikkim,737134,0,1
09-12-2025,Sikkim,East Sikkim,737107,1,0
01-12-2025,Sikkim,East Sikkim,737101,1,0
01-12-2025,Sikkim,East Sikkim,737131,1,0
01-12-2025,Sikkim,East Sikkim,737133,1,0
01-12-2025,Sikkim,East Sikkim,737135,3,1
17-12-2025,Sikkim,East Sikkim,737131,1,0
05-12-2025,Sikkim,East Sikkim,737102,3,2
08-12-2025,Sikkim,East Sikkim,737102,4,0
08-12-2025,Sikkim,East Sikkim,737103,1,2
08-12-2025,Sikkim,East Sikkim,737132,2,1
10-12-2025,Sikkim,East Sikkim,737102,2,1
10-12-2025,Sikkim,East Sikkim,737133,6,0
10-12-2025,Sikkim,East Sikkim,737135,3,0
11-12-2025,Sikkim,East Sikkim,737132,6,1
11-12-2025,Sikkim,East Sikkim,737135,6,0
18-12-2025,Sikkim,East Sikkim,737135,1,0
24-12-2025,Sikkim,East Sikkim,737135,0,1
20-12-2025,Sikkim,East Sikkim,737132,1,1
26-12-2025,Sikkim,East Sikkim,737102,1,2
09-12-2025,Sikkim,East Sikkim,737103,1,2
14-12-2025,Sikkim,East Sikkim,737102,0,1
07-12-2025,Sikkim,East Sikkim,737133,1,0
01-01-2026,Sikkim,East Sikkim,737107,0,1
03-01-2026,Sikkim,East Sikkim,737101,1,0
03-01-2026,Sikkim,East Sikkim,737103,0,1
02-01-2026,Sikkim,East Sikkim,737106,1,1
29-12-2025,Sikkim,East Sikkim,737101,0,1
26-12-2025,Sikkim,East Sikkim,737131,0,1
27-12-2025,Sikkim,East Sikkim,737132,0,1
23-12-2025,Sikkim,East Sikkim,737101,0,4
17-12-2025,Sikkim,East Sikkim,737134,0,2
18-12-2025,Sikkim,East Sikkim,737132,0,1
18-12-2025,Sikkim,East Sikkim,737134,0,1
14-12-2025,Sikkim,East Sikkim,737132,0,1
01-12-2025,Sikkim,East Sikkim,737103,0,1
01-12-2025,Sikkim,East Sikkim,737134,1,7
27-11-2025,Sikkim,East Sikkim,737106,0,1
30-11-2025,Sikkim,East Sikkim,737107,0,1
15-12-2025,Sikkim,East Sikkim,737106,0,1
08-12-2025,Sikkim,East Sikkim,737138,0,1
09-12-2025,Sikkim,East Sikkim,737101,0,5
09-12-2025,Sikkim,East Sikkim,737131,0,2
07-12-2025,Sikkim,East Sikkim,737101,0,1
22-11-2025,Sikkim,East Sikkim,737133,0,1
24-11-2025,Sikkim,East Sikkim,737107,0,1
25-11-2025,Sikkim,East Sikkim,737133,0,2
26-11-2025,Sikkim,East Sikkim,737106,0,3
17-11-2025,Sikkim,East Sikkim,737132,0,2
18-11-2025,Sikkim,East Sikkim,737133,0,4
21-11-2025,Sikkim,East Sikkim,737133,0,1
15-11-2025,Sikkim,East Sikkim,737133,0,2
01-11-2025,Sikkim,East Sikkim,737102,0,3
12-11-2025,Sikkim,East Sikkim,737134,1,6
12-11-2025,Sikkim,East Sikkim,737138,0,1
20-11-2025,Sikkim,East Sikkim,737131,1,0
28-10-2025,Sikkim,East Sikkim,737131,1,3
29-10-2025,Sikkim,East Sikkim,737103,0,1
30-10-2025,Sikkim,East Sikkim,737132,0,2
14-11-2025,Sikkim,East Sikkim,737131,0,1
01-03-2025,Sikkim,East Sikkim,737103,66,26
01-03-2025,Sikkim,East Sikkim,737135,57,27
01-04-2025,Sikkim,East Sikkim,737132,20,12
01-05-2025,Sikkim,East Sikkim,737134,45,33
01-06-2025,Sikkim,East Sikkim,737102,14,28
01-06-2025,Sikkim,East Sikkim,737133,10,10
06-09-2025,Sikkim,East Sikkim,737103,1,0
19-10-2025,Sikkim,East Sikkim,737101,1,0
19-10-2025,Sikkim,East Sikkim,737134,1,0
25-10-2025,Sikkim,East Sikkim,737102,9,2
31-10-2025,Sikkim,East Sikkim,737138,1,1
01-11-2025,Sikkim,East Sikkim,737133,1,0
15-11-2025,Sikkim,East Sikkim,737132,3,0
25-10-2025,Sikkim,East Sikkim,737135,1,0
18-10-2025,Sikkim,East Sikkim,737106,1,2
19-10-2025,Sikkim,East Sikkim,737107,0,1
14-10-2025,Sikkim,East Sikkim,737131,0,1
11-10-2025,Sikkim,East Sikkim,737134,0,2
09-07-2025,Sikkim,East Sikkim,737106,2,4
09-07-2025,Sikkim,East Sikkim,737135,1,3
08-07-2025,Sikkim,East Sikkim,737102,2,3
01-07-2025,Sikkim,East Sikkim,737107,0,2
02-07-2025,Sikkim,East Sikkim,737107,0,1
21-06-2025,Sikkim,East Sikkim,737106,0,1
21-06-2025,Sikkim,East Sikkim,737134,0,2
22-06-2025,Sikkim,East Sikkim,737102,0,1
23-06-2025,Sikkim,East Sikkim,737101,0,12
23-06-2025,Sikkim,East Sikkim,737103,0,7
16-06-2025,Sikkim,East Sikkim,737103,0,1
19-06-2025,Sikkim,East Sikkim,737106,0,2
19-06-2025,Sikkim,East Sikkim,737133,0,2
28-06-2025,Sikkim,East Sikkim,737131,0,1
24-06-2025,Sikkim,East Sikkim,737107,0,1
24-06-2025,Sikkim,East Sikkim,737138,0,1
29-06-2025,Sikkim,East Sikkim,737103,0,1
10-06-2025,Sikkim,East Sikkim,737101,0,3
07-06-2025,Sikkim,East Sikkim,737106,0,1
07-06-2025,Sikkim,East Sikkim,737107,0,1
07-06-2025,Sikkim,East Sikkim,737132,0,2
08-06-2025,Sikkim,East Sikkim,737135,0,1
12-06-2025,Sikkim,East Sikkim,737131,0,2
12-06-2025,Sikkim,East Sikkim,737132,0,4
18-10-2025,Sikkim,East Sikkim,737135,1,0
04-06-2025,Sikkim,East Sikkim,737133,0,2
